company_id,No.,profile_url,name,type,website,staff_count,follower_count,description,found_yr,HQ,city,province,industries,specialities,company_name,age_of_company,spec_len,certification_by,desc_len
29886569,858,https://www.linkedin.com/company/宁波戴维医疗器械股份有限公司/,"David Medical Device Co.,Ltd.",PUBLIC_COMPANY,https://www.nbdavid.com/,33,34,"Ningbo David Medical Device Co., Ltd. was founded in 1992, which is a high-tech enterprise specializes in independent research & development, production & sales of infant care medical equipment. It mainly produces Infant Incubator, Infant Radiant Warmers, Neonate Bilirubin Phototherapy Equipment, Infant Resuscitator, etc.  After nearly 30 years of development, the company has grown into an international professional manufacturer of Infant Incubators and other infant care equipment, and has become a listed company that successfully landed on the ChiNext of the Shenzhen Stock Exchange in the subdivision of infant care medical equipment in the domestic medical device industry (Stock code: 300314).  In the future, the company will adhere to the enterprise creed of the founder, Mr. Chen Yunqin, “Never try to earn the short term interest by sacrificing the long term development.” The company will continue to innovate, with rigorous, efficient and solid style, to ensure that the goal of “To be the world class manufacturer in providing quality infant care solutions"" can be achieved.",1992,CN,Ningbo,ZJ,Medical Device,null,david medical device ,29,4,n/a,1091
13293899,859,https://www.linkedin.com/company/yirdoc/,"Future Medical Technology Co.,Ltd.",PRIVATELY_HELD,http://www.yirdoc.com,6,46,"Founded in 2014, We are a fast-growing company focusing on smart consumer healthcare technology located in Qingdao, China. We’ve been keeping an eye on the digitization of medical respiratory devices. In 2016, we’ve financed an amount of over one million US Dollar through venture capital as an Angel round. In the year of 2017, we launch the brand Yirdoc to enter the EU markets.  Yirdoc understands the real needs of our customers for medical devices in the Homecare industry, and provides better solution for respiratory diseases such as Asthma and COPD with forward IoT technology.",2014,CN,Ningbo,ZJ,Medical Device,"Healthcare,Asthma,COPD",future medical technology ,7,22,n/a,585
3731819,860,https://www.linkedin.com/company/ningbo-tianyi-medical-appliance-co-ltd/,"Tianyi Medical Appliance Co.,Ltd",PRIVATELY_HELD,http://www.tianyinb.com,9,48,"Ningbo Tianyi has extensive experience in research, development and manufacture of sets of quality medical devices since 1998. We work closely with hospitals and clinics in some series of devices. We therefore believe that patient safety and ease of use are crucial. Our main products include Dialysis consumables, Infusion sets, transfusion sets, Monitoring line, Feeding tube and Syringe, we also do many customized products. Ningbo Tianyi operates within the framework of a total quality system, the application of which is carried out in accordance with ISO 13485 and is certified by independent bodies such as EC Certificate No.SH1246807, notified body number 0123).",1998,CN,Ningbo,ZJ,Medical Device,"Manufacture,Dialysis consumables,Infusion/transfusion sets,Export and Import",tianyi medical appliance ,23,76,n/a,671
4837501,861,https://www.linkedin.com/company/zhen-ao-bio-tech/,"Zhen-Ao Bio-Tech Co.,Ltd.",PRIVATELY_HELD,http://www.zabiotech.com/,6,60,"Upholding the purpose of natural, healthy, and taste, Zhen-Ao Bio-Tech specializes in Ribonucleic acid (RNA), 5'​-Nucleotides, Yeast, & Yeast extract production through our dynamic fermentation platforms and extraction technology.   Our products can be seen in many categories, including food, beverage, pharmaceuticals, healthcare supplement, cosmetics, flavoring, feed, and infant formula industry.  Welcome to contact us at any time!",1996,CN,Dalian,LN,Biotechnology,"yeast,yeast extract,Yeast Cell Wall,Ribonucleic Acid,5'​-Nucleotides,2'3'​ Mixed Nucleotides,RNA,Molasses Yeast,Yeast Powder for feed,High Nucleotides Yeast Extracts,Selenium Yeast,珍奥生物,珍奥集团,珍奥,animal nutrition,yeast hydrolysate",zhen-ao bio-tech ,25,228,n/a,436
53538061,862,https://www.linkedin.com/company/hubei-masteam-bio-tech-co-ltd/,"Masteam Bio-tech Co.,Ltd. ",PRIVATELY_HELD,http://www.masteam.com,4,58,"GMP Manufacturer of Vet APIs&intermediates. CRO&CMO partners of of Vet. drug formulations, APIs&intermediates. Our main products are Toltrazuril（69004-03-1）, Fipronil（120068-37-3）, Oxolinic acid（14698-29-4）, Tulathromycin（ 217500-96-4）, Zilpaterol hydrochloride（ 119520-06-8）,  Ponazuril（9004-04-2）, Cefovecin Sodium（141195-77-9）, Florfenicol（73231-34-2）, Albendazole（54965-21-8）, mequindox（13297-17-1）, olaquindox（23696-28-8）.",1996,CN,Wuhan,HB,Pharmaceuticals,null,masteam bio-tech  ,25,4,n/a,427
13218803,863,https://www.linkedin.com/company/best-herb/,"BEST BIO-TECH CO.,LTD.",SELF_EMPLOYED,http://www.best-herb.com,6,51,"Xi'an BEST BIO-TECH CO., LTD.(Xi’an Best) is a professional leading manufacturer dedicated to reaching & developing high quality natural herb extract since 2007. With years of develop and growth, OEM services are also available. The factory is located at Qinglin Mountain which is called as cradle of Chinese Herb. It covers the most advanced production technology, test means and 4 separate GMP workshop to make sure the best and purest ingredients. We keep close contact with certifier including GMP, HACCP, ISO, KOSHER, HALAL, SGS, EUROFINS,. We own 30000 acres ginkgo, stevia, Luo Han Guo, sweet tea, blueberry, bilberry, cranberry, black currant, ginger, goji berry growing base in shaanxi, Anhui, Jiangsu, Gansu, Ningxia and northeast part of China. Our production workshop was strictly established according to GMP standard, producing various stevia of which 1500 tons is crude product and 500 tons is high RA. At the same time, we also produce 50 tons of Luo Han Guo extract & sweet tea extract, more than 5000 ton of anthocyanidins, it’s all processed in 100,000 classclean areas.  Our company is committed to supporting initiatives aimed at developing sustainable agriculture. We believe that we have a key role to play alongside the stakeholders whether they are farmers, suppliers, clients, consumers, employees, and members of the community or our shareholders. This collaboration enables Xi’an Best to enjoy undisputed world recognition in the growing and processing of stevia, luo han guo, cranberryand blueberry-based products.  With an active sales network in over 50 countries, we are able to meet the needs of partners worldwide. Wherever you are, you too can try the quality of Xi’an Best.  Flexibiliy At Xi’an Best, we believe that each client has unique needs and therefore needs unique products. This is why we put so much effort into understanding and meeting the needs of our customers. Over the last few years, we have carried out numerous research and development projects with our business partners. Whatever your requirements may be, our teams are appropriately trained and qualified to meet them. Quality control To ensure the quality of its products, Xi’an Best has put forward a quality control system through careful selection of its stevia, cranberry, growers and suppliers. Our professionals ensure that each one of them receives the necessary advice to produce fruit of the highest quality. This same quality is then maintained throughout the production process, which goes from the harvest right through to the delivery of finished products.  All Xi’an Best  products are 100% natural, do not contain any GMO, no fat nor cholesterol and are processed in an allergen-free environment.",2007,CN,Xi’an ,SN,Biotechnology,"Natural Sweetener,Orgnaic Herb Extract,Anthocyanidins,organic protein ,Fruit Extract",best bio-tech ,14,84,n/a,2720
66925782,864,https://www.linkedin.com/company/innolcon-medical-technology-Suzhou-co-ltd/,"Innolcon Medical Technology Co.,Ltd",SELF_OWNED,http://www.innolcon.com,5,50,"Innolcon Medical Technology (Suzhou) Co., Ltd. was jointly founded by a number of overseas-qualified experts and veterans of China's domestic medical industry. It is dedicated to the research and development, production, sales, and services of high-end ultrasonic and ophthalmic surgical instruments. The company boasts 6,000 square meters of manufacturing and research facilities at its headquarters in Suzhou Industrial Park, as well as research laboratories in California. With its high-quality products, Innolcon is committed to enhancing clinical efficacy, reducing the suffering of patients, and developing the world's leading ultrasonic and ophthalmic medical devices.",2007,CN,Suzhou,JS,Medical Device,null,innolcon medical technology ,14,4,n/a,675
13204205,865,https://www.linkedin.com/company/nigale-biotechnology-ltd.-co/,"Nigale Biotechnology Co.,Ltd",PRIVATELY_HELD,http://www.ngl-cn.com,4,49,"We founded in September 1994 by Sichuan Academy of Medical Sciences and its affiliated hospital. we have more than 500 employees, forming a team with multiple background in medical science, pharmaceuticals, blood transfusion science, polymer materials science, automation, instrumentation & sensing, computer science, etc.  We produces a series of blood transfusion and cell collection apparatuses and disposables. Currently we have 26 patents of inventions and utility models.",1994,CN,Chengdu,SC,Biotechnology,null,nigale biotechnology ,27,4,n/a,477
10896565,866,https://www.linkedin.com/company/opto-edu-Beijing-co.-ltd/,"Opto-Edu Co.,Ltd",SELF_EMPLOYED,http://www.cnoec.com.cn/,6,53,"Opto-Edu (Beijing) Co., Ltd.,as one of the leading supplier of optical & educational products from China, we have concentrated in this field for more than 10 years. We have been collecting and supplying different products for our customers all over the world. We have the most professional experience about the microscope in Chinese market.We committed to serve professional clients, trying to be clients'​ excellent consultant for products and service, to be a unique, long-term and excellent company in China.   We focus on many kinds of microscope which include biological microscope,stereo microscope,digital microscope,comparison microscope and other optical products.We can also supply educational instruments such as physical,chemical,biological and geography products.  We have been focusing in microscope and educational instrument export market for many years. Our customers are from U.S.A, U.K., Russia, Canada, Germany, Denmark, Poland, Sweden, U.A.E. Qatar, Saudia Arabia, Egypt, Argentina, Korea, Thailand, Brazil, and more countries. Concentrating on Optical and Educational products, we are committed to be clients'​ excellent consultant and supplier for products and services in this field. We strive to be a unique, long-term and excellent supplier for all kinds of microscope from China. We sincerely welcome customers from all over the world contact us at any time!",1995,CN,Shijingshan,BJ,Medical Device,"Medical equipment, laboratory instruments",opto-edu ,26,41,n/a,1385
35572369,867,https://www.linkedin.com/company/Shenzhen-ktc-medical-solutions-co-ltd/,"Shenzhen KTC Medical Solutions Co.,Ltd.",SELF_OWNED,http://www.ktc-med.com/,15,39,"Operating since 1995 KTC Technology Group was established in 1995. Our headquarters is located in Shenzhen, with 390,000-square-meter factory and more than 6,000 staff members. In 2015, Medical Display Department independently registered as KTC Medical Solutions Co., Ltd..   Won Many Honorable Titles We are specialized in the manufacture of flat panel display terminal products, which makes us one of the earliest terminal display manufacturers in China. We always adhere to the business philosophy of ""dedicated service, quality foremost""​, and are committed to providing high quality products and high standard customer services. We have won the ""Top 100 enterprises in Shenzhen""​, ""2008 China Top 200 most promising companies by Forbes""​, “top 100 manufacturing enterprises in Guangdong Province ""​ and other honorable titles.  Certification ISO13485 ISO14001 ISO9001 EICC ANSI/ESD S20.20:2007   Our Business Scope Includes: Diagnostic Medical Display Integrated Diagnostic Display Surgical Medical Monitor Ultrasound Medical Monitor Multi-picture Consultation Display Center  Backed by Professional R&D Team We have a powerful R&D team that is expert in software development, optics, electronic circuit and structure design. We own strong ability in R&D, design, production, and we have independent intellectual property rights in hardware and software.  Work with Us Today With professional service and creative design, we are always dedicated to providing more suitable, more valuable and products to bring you excellent user experience.   Contact Email: KTCMedical@ktc.cn",2015,CN,Shenzhen,GD,Medical Device,"Medical equipment,Medical Display,medical imaging,surgical display,professional display,ultrasound display",ktc medical solutions ,6,106,n/a,1580
13231115,868,https://www.linkedin.com/company/cHangzhou-comwin-fine-chemicals-co.-ltd./,"ComWin Fine Chemicals Co.,Ltd.",PRIVATELY_HELD,http://www.comwin-china.com,11,41,"ComWin is specializing in producing and distributing Human APIs,  intermediates & animal healthcare products. Our main products are  5-Chloro-2-pentanone, 2-MeTHF, Cyclopropyl methyl ketone, Orlistat, Rosuvastatin Calcium, Fipronil, Cloprostenol Sodium.   ComWin has three core business scopes. PHARMA DIVISION serves our API & Animal Healthcare customers in Asia, Africa and Europe by our in-depth logistic services especially Cold Chain, Door to Door either for hazardous or non-hazardous classification. We have rich experiences on the logistic services for 3, 5, 6, 8, 9 class of hazardous category Our Regulatory Consultants in Pharma Team support and provide the value-added services such as Development of Drug Master Files (DMF) in CTD format.  FOOD INGREDIENTS DIVISION serves the important markets in Asia, especially in Korea and Thailand. We have more than 20 main products which can be divided into 4 groups: Nutriaceuticals, Herbal Extract, Preservatives, Vitamins.   SPECIALTY CHEMICAL DIVISION is focused on the European and North American intermediates market. We only deliver our high quality intermediates to our valued customers. We are working closely with customers to provide custom synthesis of new products needed and striving to be the long-term partner to provide contract manufacturing services to multinational pharmaceutical companies.  SELECTING COMWIN, ACHIEVING WIN-WIN",2003,CN,Changzhou,JS,Pharmaceuticals,null,comwin fine chemicals ,18,4,n/a,1402
18535057,869,https://www.linkedin.com/company/fuzhou-contay-biotechnology-co-ltd/,"Contay Biotechnology Co.,Ltd ",PRIVATELY_HELD,http://www.contay.com.cn,8,47,"Fuzhou Contay Biotechnology Co.,Ltd, located in Fuzhou, Fujian, P.R. China. It is a leading manufacturer of API for human, Dietary supplement ingredients in CHINA. ",2015,CN,Fuzhou,FJ,Pharmaceuticals,"API for human,Dietary supplement ingredients",contay biotechnology  ,6,44,n/a,164
6429047,870,https://www.linkedin.com/company/acareintl/,"Shenzhen Acare International Industrial Co.,Ltd.",PRIVATELY_HELD,http://www.acareintl.com,2,57,"Shenzhen Acare International Industrial Co., Ltd, (formerly was the overseas department of Zkare Medical, became independent as a subsidiary company of Zkare Medical in 2019), is a professionally managed enterprise specialized in developing and distributing the pharmaceutical formulations, medical device and health supplement etc.   Acare is committed to integrate our professional knowledge, extensive med-trading experience and enormous factory resources to satisfy various and complicated demands from customers all over the world. At present, our main market covers East and West Africa, Middle East, Southeast Asia, Central America and Europe etc.  Except for excellent marketing team, Acare also has experienced pharmacists, consultants and designers to provide assistance with everything from registration documentation, factory inspection, production requirements to package marketing design etc.   Acare performs strict supplier pre-audit system to guarantee the products quality, factories are inspected by pharmacists before first time cooperation. Pharmaceutical formulations and Health supplements are manufactured from GMP approved plants. Pharmaceuticals comply to CP, BP, USP or EP specification, medical device carry ISO, CE, FDA or NMPA certifications.  Acare Mission Link Chinese high-quality medical & healthcare resources to serve the global market  Acare Vision Become a leading provider of medical & healthcare products in China  Acare Values Customer First, Quality Focus, Professionalism, Efficiency, Ethical Business Standards  Acare mission, vision and values are always a guideline throughout our work, our products, and our interaction with others. We will stick in this without compromising ethical business standards.",2019,CN,Shenzhen,GD,Pharmaceuticals,"Medical Consumables,medical supplies,Pharmaceuticals,medical device,Medicine,Import & Exports,Trading",acare international industrial ,2,101,CE(for medical devices),1750
42736543,871,https://www.linkedin.com/company/crystal-pharmaceutical-Suzhou-co-ltd/,"Crystal Pharmaceutical Co.,Ltd.",PRIVATELY_HELD,http://www.acareintl.com,6,32,"Crystal Pharmatech was founded in 2010, is the leading company in China specialized in development and commercialization of polymorphic drugs. Crystal is headquatered in Suzhou, having R&D centers in NJ(US), Toronto(CA) and Beijing(CN).      Crystal Pharmaceutical is a subsidiary of Crystal Pharmatech, focusing on development of novel polymorph APIs and high barrier-to-entry generic products and collaborating with API manufacturers and generic companies to launch generic drugs as early as possible.  Achievements    - 2 development platforms: Novel polymorph platform&      Innovative formulation platform    - Over 500 patent applications for novel polymorphs; over 150      oversea applications    - Over 20 high-end products in R&D pipeline, indications      covering tumor, cardiovascular diseases, etc.    - Supported 8 FTF ANDAs containing Paragraph IV Certification      using novel polymorphs    - 4 mature and non-infringing APIs selling well in US, EU & India  Business Scope    - Novel Polymorph Development     Develop non-infringing novel polymorphs and crystallization      process to break through the polymorph patent barriers of      valuable molecules.    - FTF ANDA Development     Leverage non-infringing novel polymorphs and formulation      technologies to circumvent innovator’s patents, and develop      FTF ANDAs in US, Europe, China, etc.  Collaboration Model    - API Products     I. License out the non-infringing polymorphs to API      manufacturers  for their non-infringing  API development and      DMF submission.     II. Co-develop non-infringing API with API manufacturers for      global market.    - Generic Products     I. License out non-infringing polymorphs and formulation      technologies to support generic companies to file ANDAs/ first-      to-file ANDAs.     II. Co-develop ANDAs/ first-to-file ANDAs with generic      companies by circumventing all the innovator's patents.   Contact crys_bd@crystalpharmatech.com",2015,CN,Suzhou,JS,Pharmaceuticals,"Pharmaceutical,Novel Polymorph,High-Barrier Formulation",crystal pharmaceutical ,6,55,n/a,1968
8230349,872,https://www.linkedin.com/company/Beijing-kinghawk-pharmaceutical-co-ltd-/,"Beijing Kinghawk Pharmaceutical Co.,Ltd.",PRIVATELY_HELD,http://www.kinghawk828.com,4,52,"Founded in 1993 and located in Beijing Economic and Technological Development Area, Beijing Kinghawk Pharmaceutical Co.,Ltd is a hi-tech enterprise with 156 employees which covers 6000m2 and possesses 2000m2 GMP workshops, and is ISO:13485:2003, ISO:9001:2000 certified by TUV in 2006 and GMP certified by SFDA in 2003, specialized in research, development and production of in-vitro diagnostic reagents in China.   Over seventeen years of development, Kinghawk has been transformed into one of the leading IVD companies in China. Now, over 80 kinds of in-vitro diagnosis products of ELISA series, rapid detection series, antiterrorism series, PCR series and blood grouping series are manufactured and marked through out of China. Among them, the ELISA series and rapid test series are ranked the top 5 manufacturer in China, the blood grouping series contain the most completed diagnostic varieties and the antiterrorism series are the sole SFDA approved products to be used in public security area.  With its systematic products and professional services, a good direct sale and service network and effective channels have been established around the country. Kinghawk’s sincerely customers range in China CDC, large hospitals, blood stations, and scientific research institutes.  Besides, Kinghawk has actively undertaken several state-level research projects such as Influenza A H1N1 virus RNA (Fluorescence PCR) which was jointly developed by Kinghawk R&D Center and Chinese National Influenza Center of Chinese Center for Disease Control and Prevention, AIDS Confirmation Reagent which originated by the Health Ministry of PRC and Biological Antiterrorism Projects which originated by the Academy of Military Medical Sciences. By cooperating with foreign enterprises in Europe, North America, Japan and Australia, Kinghawk has set up extensive technical exchange channels with the new development of the Diagnostic industry and kept the same pace with global science and technology.  Kinghawk’s aim is to build an international brand by pursuing the excellence and fulfilling the customer’s requirement.",1993,CN,Beijing,BJ,Pharmaceuticals,"In Vitro Diagnostic,Blood Grouping Reagents,Diagnostic ELISA kit,Rapid PCR Device,PCR reagents,HIV detction reagents,Biosecurity reagents",kinghawk pharmaceutical ,28,137,FDA,2109
69168697,874,https://www.linkedin.com/company/invbio1/,"Innovation Biotech Co.,Ltd.",PARTNERSHIP,http://www.invbio.com,4,14,"Innovation Biotech (Beijing) Co.,Ltd is a biotechnology company specializing in research, development and manufacturing of advanced medical in-vitro diagnostic (IVD) rapid test kits, medical and laboratory disposal products. We provide one step medical diagnostic rapid test kit based on our INVBIO brand, Product include Fertility Tests, Infectious diseases, Tumor markers, DOA drug of abuse test, Drug test cup, Urinalysis reagent strip, ELISA kit, Digital alcohol tester, urine analyzer, Coronavirus COVID-19 IgG/IgM Rapid Test Device, Novel Coronavirus (SARS-Cov-2) Antigen Rapid Test Cassette (swab), Coronavirus (SARS-Cov-2) Antigen Rapid Test Device (Saliva) et.",2000,CN,Beijing,BJ,Medical Device,null,innovation biotech ,21,4,n/a,669
17990873,875,https://www.linkedin.com/company/Shijiazhuang-huaxu-pharmaceutical-co.-ltd./,"Huaxu Pharmaceutical Co.,Ltd.",PARTNERSHIP,http://www.d-mannitol.com,4,47,"Shijiazhuang Huaxu Pharmaceutical Co.,Ltd. ( Formerly Hebei Huaxu Pharmaceutical Co.,Ltd.) mainly produce MANNITOL(CAS NO.: 69-65-8), FRUCTOSE(CAS NO:57-48-7 ),SORBITOL(CAS NO: 50-70-4),D-mannose(CAS NO: 3458-28-4). we have good market share in the domestic and overseas market. which enjoys high reputation among all customers.     We have passed certificate of ISO 22000:2005,HACCP,GMP,Kosher and Halal and IP.     Our product quality is the best and price is competitive,we welcome customers to do busienss with us.",1992,CN,Shijiazhuang,HE,Pharmaceuticals,"Pharmaceuticals,mannitol,d-mannose,fructose,sorbitol",huaxu pharmaceutical ,29,52,n/a,518
4857648,877,https://www.linkedin.com/company/digio2-international-co-ltd-/,"DigiO2 International Co.,Ltd.",PUBLIC_COMPANY,http://www.digio2.com,9,52,"DigiO2 is a developer and manufacturer of intuitive, technology–driven healthcare devices and systems. We strive to simplify the often complicated healthcare devices available today to help make people’s lives easier. Always Simple. Never Simplistic.",2008,TW,New Taipei City,HE,Medical Device,null,digio2 international ,13,4,n/a,250
13308086,878,https://www.linkedin.com/company/benewaremedical/,"Beneware Medical Equipment Co.,Ltd",SELF_OWNED,http://www.beneware.com.cn,5,49,"Beneware Medical Equipment Co., Ltd is a high-tech company integrating R&D, Manufacturing and Marketing of medical equipments. We have an efficient, professional development and technical team from Biomedical and Engineering College of Zhejiang University, 30% of which hold a doctor degree and the other 70% hold a master degree.   Beneware has deep cooperation with China Space Agency and Military. The R&D team has undertaken many China key projects including national ""863"" program and National Manned Space Project.  We have strong and efficient market team made up of domestic sales and international sales. Beneware are working to be a world leading Holter supplier.",2009,CN,Hangzhou,ZJ,Medical Device,"Medical equipment,HOLTER ECG,ABPM,PC-ECG",beneware medical equipment ,12,40,n/a,673
3507264,879,https://www.linkedin.com/company/Beijing-fuwish-biotech-co-ltd-/,"Beijing Fuwish Biotech Co.,Ltd.",PUBLIC_COMPANY,http://www.fuwish.com,4,58,"Beijing Fuwish Biotech Co.,Ltd. is established in 2005, is a professional and comprehensive manufacturer integrated with the product research and production. Mainly produce animal multivitamin premix and others such as nano-scale liquid nutrient supplements, probiotics etc., also supply raw material and products according to clients' own formula.  Beijing Fuwish Biotech Co.,Ltd. occupies an area of 8000 square meters, introduced a first-class production equipment, standardized GMP workshop and strict inspection and analysis program, firstly use advanced bar code tracking system, and also passed the quality control system certification of ISO22000 and ISO9001.  We are looking forward to establishing successful business relationships with new clients around the world.  Tel:   +86-10-83682260 Fax:  +86-10-83681689 Email: sales@fuwish.com Web:   www.fuwish.com Alibaba: fuwish.en.alibaba.com",2005,CN,Beijing,BJ,Biotechnology,"GMP,ISO9001,ISO22000",fuwish biotech ,16,20,n/a,899
26640680,880,https://www.linkedin.com/company/bluecorecompany/,"Bluecore Company Co.,Ltd.",PUBLIC_COMPANY,http://www.bluecorecompany.com,3,35,"Late Runner must be Better. Our new Aesthetic & medical Laser devices (Q-switched Nd:YAG, Er:YAG, CO2, and PICO)  are ready. Want you to see what the better is?",2012,KR,Busan,BJ,Biotechnology,"OEM,CO2 laser,Laser,NdYAG,Erbium YAG,Medical Laser,Aesthetic Laser,ODM,Diode,Hair Removal,Toning,Pigment,Melasma,Tattoo Removal",bluecore company ,9,127,n/a,160
13439913,881,https://www.linkedin.com/company/Beijing-savant-biotechnology-co-ltd/,"Beijing Savant Biotechnology Co.,LTD",PRIVATELY_HELD,http://www.huaketai.com,3,49,"Beijing Savant Biotechnology Co., LTD. ,  compounded with R&D and sale of medical device, is a professional supplier of diagnostic reagent and medically equipment. It’s located in Beijing, China, covering a total construction area of more than 5,000 square meters. We have our own brand SAVANT, our products are suitable for wide range of diseases in calcium deficiency, inflammatory, myocardium, anemia and others.      Savant is dedicated to independent research, with core technologies in chemiluminescence and fluorescence microspheres POCT products, most of them can be up to the international advanced level.",2007,CN,Beijing,BJ,Medical Device,"POCT,IVD,Rapid Test kit,Chemiluminescence",savant biotechnology ,14,41,n/a,614
2574401,882,https://www.linkedin.com/company/smart-technology-co-ltd-/,"Smart Technology Co.,Ltd.",SELF_OWNED,http://www.huaketai.com,2,43,"We are a company established by several specialist from medical industry, offering medical product, baby product and household appliance. We set up a factory complying with QSR820 and ISO13485:2016, high efficiency production line with professional design, offer OEM/ODM service for field customer.  We have lab for all kinds of tests for product, to verify reliability in the design process. High level clean room for production.   Product range (uptodate 2017):  Household Appliance: Humidifier Fan   Medical devices - Home use: Infared Non contact Thermometer Infared Ear / Forehead Thermometer Digital Thermometer",2011,CN,Foshan,GD,Medical Device,null,smart technology ,10,4,n/a,617
18537021,883,https://www.linkedin.com/company/lakh-medical/,"LAKH Medical Instrument Co.,Ltd",PRIVATELY_HELD,http://www.lakhmedical.com,2,53,"LAKH Medical Instrument Co., Ltd was founded in 1997, is a professional company for urology and gynecology. We provided a serious of services in the field of urology and gynecology prevention, treatment and nursing to all level hospitals in China. Our company is headquartered in Beijing, and its sales and maintenance extend to all parts of the country.  We believe that ""concentration represents profession and profession represents quality""​. No matter now or future, the closed relationship with customers will make sure that we can meet the greater needs of customers, we always follow the motto “from the customers and service for customers”. We established a complete quality management system, and strictly adheres to the business operation, to ensure the quality of products. We keep pace with the times; strict management, honest and polite. By the high quality of storage conditions, abundant capital strength, perfect sales and after sales service make us a long-term relationship with national medical instruments companies and thousands of hospitals. This leads a certain scale of procurement and marketing network has been formed to prevent all kinds of public emergencies, such as disaster and epidemic. In China, with the rapidly development of economy, hospitals are facing two kinds of pressure: meet the patients needs and win in the fierce competition. So, we provide customers with high quality devices and comprehensive solutions to help hospitals in accordance with the challenges of rapidly developing medical business and market competition.",1997,CN,Beijing,BJ,Medical Device,"Ureteroscope,Lithotripsy,Holmium/Thulium Laser,UrologicalConsumbles",lakh medical instrument ,24,67,n/a,1567
771947,884,https://www.linkedin.com/company/jj-bio-co.ltd./,"JJ Bio Co.,Ltd.",PRIVATELY_HELD,http://www.jjbio.co.kr,7,37,"Jeonjin Bio was established on September 16th, 2004. We focus on developing and producing functional feed additive, eco-friendly bird repellent. We have presence in various countries around the world. Our flagship product ""Bird Free""​ eco friendly bird repellent will replace bird netting, spikes and any repellent out in the market.",2004,KR,Daegu,BJ,Biotechnology,"Humane Bird Control,""Fly birds back to nature""​",jj bio ,17,47,n/a,333
13268776,885,https://www.linkedin.com/company/上海宝藤生物医药科技股份有限公司/,"Shanghai Biotecan Pharmaceuticals Co.,Ltd",PUBLIC_COMPANY,http://www.biotecan.com/,64,168,"At Shanghai Biotecan Pharmaceuticals Co. Ltd. (BIOTECAN, Stock No. 835720), our mission is to provide the best healthcare services through the most advanced technology. The company’s goal is to empower every medical professional and patient with specific knowledge to properly treat and prescribe patients symptoms and conditions through precision medicine. Biotecan uses strict quality management control system and strictly follows China’s GLP (Good Laboratory Practice of Drugs) standards. The company has International CAP Certification, and China’s Genetic Clinical Laboratory Certification (PCR).    Biotecan has an unparalleled team of experts from around the world in molecular diagnostics, medical big data, technology, engineering, and commercial development, making us a pioneer in precision medicine. Biotecan was founded in 2008, and currently owns 17 subsidiaries",2008,CN,Shanghai,SH,Biotechnology,"molecular testing, genetic testing, translational medicine, medical services, medical big data",biotecan pharmaceuticals ,13,94,n/a,877
14688005,886,https://www.linkedin.com/company/wuxi-beien-surgery-device-co-ltd/,"Wuxi Beien Surgery Device Co.,Ltd.",PARTNERSHIP,http://www.beien-surgery.com/,3,46,"At Beien, we keep Quality First in everything we do and Deliver life-affirming Result. ",2013,CN,Wuxi,JS,Medical Device,null,wuxi beien surgery device ,8,4,n/a,87
2776399,887,https://www.linkedin.com/company/esensing-analytical-technology-co-ltd/,"Esensing Analytical Technology Co.,LTD",PRIVATELY_HELD,http://esensing.net/en,4,54,"Esensing Analytical Technology Co., Ltd is an instrumental company with expertise in analytical technology. In providing total solutions, Esensin has been focusing on cutting-edge new technologies with applications in Life Science, Food, Pharmaceuticals, Environment, Industrial Process, Tobacco, Petroleum Chemistry and many other application fields. Our mission is to build a technology transfer bridge between the east and the west. A team with profound knowledge of analytical instruments and applications with excellent communication skills in both English and Chinese ensures the success of collaboration between Esensing and our suppliers.",2004,CN,Shanghai,SH,Biotechnology,"New product market development in China,Environmental Anaylsis,In-vitro Clinical Device,Food Safety",esensing analytical technology ,17,99,n/a,646
430994,888,https://www.linkedin.com/company/debao-biotech-co.-ltd/,"Debao Biotech Co.,Ltd",PRIVATELY_HELD,http://www.debaobiotech.com,3,50,"Debao Biotech is a manufacturer specialize in rapid immunoassays for the detection of drugs of abuse, fertility hormones, infectious diseases, and more. We has the most comprehensive family of high-quality key products in cassette, dip strip and midstream format to test urine, serum and whole blood specimens.   KEY PRODUCTS: 1. hCG Pregnancy Tests: Detect pregnancy as early as 1 day after the first missed period 2. LH Ovulation Tests: Detect LH surge for predicting ovulation 3. Drugs of Abuse Tests: Detect AMP, BAR, BUP, BZO, COC,KET, MET, MDMA, MOP, MTD, OPI, OXY, PCP, PPX, TCA or THC 4. Infectious Diseases Tests: Aid in the detection of HBsAg, HBsAb, HBeAb, HBeAg, HBcAb, HBV, HCV, HIV, H. pylori, Malaria P.f., TB, Dengue,  Chlamydia and Syphilis 5. Tumor Marker Tests: Aid in the detection of FOB, PSA, AFP and CEA  We offers a variety of services to the medical device industry, including contract product development, technology transfer, OEM services, custom assembly, and packaging with private labeling.",2006,CN,Shanghai,SH,Pharmaceuticals,in vitro diagnostics kits manufacturer,debao biotech ,15,38,CE(for medical devices),1020
